,2023-04-24,2023-04-28,2023-05-02,2023-05-06,2023-05-10,2023-05-14,2023-05-18,2023-05-22,2023-05-26,2023-05-30,2023-06-03,2023-06-07,2023-06-11,2023-06-15,2023-06-19,2023-06-23,2023-06-27,2023-07-01,2023-07-05,2023-07-09,2023-07-13,2023-07-17,2023-07-21
2023-04-24,0.9999999999999998,1.0084717494960775,1.0161566856419455,1.022516828480115,1.0254475532030531,1.0319003648018525,1.0366346044384291,1.0386188034303911,1.0424886488680036,1.045494044000138,1.0486807060842624,1.0529518894257888,1.0603623013612473,1.0662279950503306,1.0694711224689735,1.0786327273164593,1.0825785325198274,1.0900430665920229,1.0931140454875592,1.0942418329555548,1.0957421658258664,1.095278312538586,1.0959284385754235
2023-04-28,,1.0,1.0076381900302935,1.0138818146029616,1.016841836291599,1.023162703336714,1.0279153328981516,1.030351348501248,1.0341334536196176,1.0374271698829378,1.0405864455116391,1.0448670183506452,1.051661250018798,1.0571524106859682,1.060410113860543,1.0686139016326024,1.0725617061941297,1.079533891376712,1.0825429907276574,1.0837159441227513,1.0852412552038082,1.0849369456756468,1.0856368402682683
2023-05-02,,,1.0,1.0061395593002787,1.0091254993017977,1.0153285644303969,1.0200973049499893,1.0229353928935334,1.026639185256213,1.0301893839351914,1.0333241076216984,1.0376128050655034,1.043858144145334,1.0490155968910448,1.0522860973477368,1.0596367917143892,1.0635861603890016,1.0701196774855812,1.0730735274819911,1.0742866233249913,1.0758340865721239,1.0756718189244754,1.0764159790556416
2023-05-06,,,,1.0000000000000002,1.003005834861225,1.0091164270491613,1.0138972326065963,1.017048454916333,1.0206908163012596,1.024440583541954,1.0275558434853846,1.0318504300727322,1.0376672427565368,1.0425640251807615,1.0458441627542763,1.0525290818819841,1.0564792607349636,1.0626701451374185,1.0655806205041263,1.066824883019992,1.068389454299634,1.0683379296856725,1.0691165191468235
2023-05-10,,,,,1.0,1.0060646677122056,1.0108517758464084,1.0141598371965632,1.0177716671237065,1.0216214889242163,1.0247271845674102,1.0290249567969685,1.0346276985652623,1.0393943384747246,1.0426794803128545,1.0490316795072772,1.052982483770374,1.059002291363025,1.0618912282240405,1.0631511529810644,1.0647243707032876,1.064728248791975,1.0655241068826857
2023-05-14,,,,,,1.0,1.004801916617438,1.008439959126524,1.0119889681331402,1.016049878132585,1.0191365511880317,1.0234424331266758,1.0285981465458085,1.0330934720998057,1.036390200326819,1.0420468215959684,1.0460002515190834,1.0516633251984362,1.0545080582775188,1.055801244792094,1.057393116837361,1.0575131718963993,1.0583455058615874
2023-05-18,,,,,,,1.0,1.0038812338764056,1.007382585961288,1.011598509545062,1.0146701072204785,1.01898061514385,1.023803644608908,1.028096617051304,1.0314008690893863,1.0365405906287994,1.040494698410987,1.0458917902117988,1.0487028783019536,1.0500202814553083,1.0516254573941497,1.0518315050721605,1.0526905834208453
2023-05-22,,,,,,,,1.0,1.0034610452836723,1.007807477547253,1.0108662497555054,1.015180492232716,1.0197228983557312,1.023845131233181,1.0271555990809909,1.0318593989037688,1.0358139267728101,1.0409866003446708,1.0437692195273574,1.045106985886505,1.0467233150269326,1.0470018430293127,1.047883432907388
2023-05-26,,,,,,,,,1.0,1.0044740687431515,1.007521447940896,1.011840725255703,1.0161132664259582,1.0200717537065291,1.0233893245733507,1.027673138627832,1.0316293775433028,1.0365867446629067,1.0393427524554966,1.0407006515097752,1.0423282991527478,1.0426770077829337,1.0435806572742732
2023-05-30,,,,,,,,,,1.0,1.0030322838979981,1.0073553489708729,1.0113048865321046,1.0150666902161325,1.0183910173333883,1.0221733506195538,1.0261296105341493,1.0308284875416887,1.0335514559024102,1.034932598766425,1.0365728741842204,1.037004839745242,1.0379342550172637
2023-06-03,,,,,,,,,,,1.0,1.0043275306279293,1.0080337224066158,1.0116478483548739,1.0149785223858736,1.018382181261574,1.0223399166045448,1.0268446187260265,1.0295435512037123,1.0309428199552837,1.0325932710182064,1.0330884959471227,1.034037781847937
2023-06-07,,,,,,,,,,,,1.0,1.0034202105469527,1.006859689094824,1.0101950706954892,1.0131556068584864,1.0171118809516817,1.0213871455403603,1.024055958176522,1.0254751836659475,1.0271361438611566,1.027704540552302,1.0286761735199637
2023-06-11,,,,,,,,,,,,,1.0000000000000002,1.0032919052960532,1.006633060724588,1.0092161468052938,1.0131732438546057,1.0172545112835412,1.019898960769889,1.0213359987363495,1.0230068175566072,1.0236380955676971,1.0246293509504856
2023-06-15,,,,,,,,,,,,,,1.0,1.0033457018967173,1.0055968126849064,1.009554010256018,1.013464219987147,1.0160868518574802,1.0175393110718896,1.019218527350672,1.019904943829318,1.0209132805062646
2023-06-19,,,,,,,,,,,,,,,1.0,1.0019105762188816,1.0058679834678192,1.009602799192272,1.012203117555722,1.0136714375445568,1.0153593145378466,1.016102319660518,1.0171282083041235
2023-06-23,,,,,,,,,,,,,,,,0.9999999999999998,1.0039660242420885,1.0075168112253787,1.0100982217861871,1.0115870112324146,1.0132879435528912,1.0140944518881065,1.0151417230538193
2023-06-27,,,,,,,,,,,,,,,,,1.0,1.0033967364215983,1.0059568792428117,1.0074581805570781,1.0091652488128071,1.010019929263114,1.011081516971802
2023-07-01,,,,,,,,,,,,,,,,,,1.0,1.002542868962676,1.0040540339870374,1.0057658431245535,1.0066589889325532,1.0077319282100656
2023-07-05,,,,,,,,,,,,,,,,,,,1.0,1.0015212627705705,1.0032385403357873,1.0041679436257132,1.005252088040086
2023-07-09,,,,,,,,,,,,,,,,,,,,1.0,1.0017207179376704,1.0026725119427835,1.0037636080763461
