,2023-02-24,2023-02-28,2023-03-04,2023-03-08,2023-03-12,2023-03-16,2023-03-20,2023-03-24,2023-03-28,2023-04-01,2023-04-05,2023-04-09,2023-04-13,2023-04-17,2023-04-21,2023-04-25,2023-04-29,2023-05-03,2023-05-07,2023-05-11,2023-05-15,2023-05-19,2023-05-23,2023-05-27,2023-05-31,2023-06-04
2023-04-05,0,0,0,0,0,0,0,0,0,0,1.0,1.000523730328869,1.000731928877735,1.000471086732844,1.0006952532825923,1.0009899742678696,1.0009224313683955,1.000897966370124,1.0007956101529765,1.0007381638325454,1.001015799796927,1.0012782401618576,1.0012547300823798,1.0001581800242152,1.000292428526537,1.0000287557596566
2023-04-09,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.000225878060941,1.0000543258671057,1.0002168527393904,1.0004823859365877,1.0004222650279606,1.0003936867641967,1.0002900822696028,1.000309495467129,1.0005959727252474,1.000874432594679,1.0008864368790025,0.9998824317488746,1.0000476025348075,0.9998167622242821
2023-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0.9999105896602398,1.000012577869521,1.0002428380667439,1.000195215798038,1.0001588337229894,1.0000614106251866,1.0001197088336442,1.0004036091654476,1.0006917453092776,1.0007264378804124,0.9997768598803182,0.9999698633872683,0.9997588475531908
2023-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0000432249449902,1.000253294129207,1.0002042524319639,1.0001671260700382,1.0000574559666282,1.0002314259367713,1.0005362010168237,1.0008454019275037,1.0009269769416438,1.0001073906634421,1.0003315003168427,1.000165266909603
2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0001613000690215,1.0001410464503229,1.0000862791884724,1.0000080411841155,1.0000883776990985,1.0003539420556213,1.0006510700607578,1.000709713792294,0.999809365768744,1.0000468726917071,0.9998546897697385
2023-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.999984495191606,0.9999260031798377,0.9998456177504681,0.9999871816466256,1.000259311676655,1.0005684417779177,1.0006546929223883,0.9998276391372428,1.0000890776304272,0.9999224666923279
2023-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9999163896358965,0.9998855571402547,0.9998511204848931,1.0000596882868378,1.000344111899991,1.0003807557041302,0.9993912106490995,0.9996607415268383,0.9994409321834701
2023-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,0.999977238766336,0.9999722802497639,1.0001738729603926,1.000466015258537,1.0005223952407685,0.9995788672899988,0.9998768734483773,0.9996737354280628
2023-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9997587283533261,0.99988104897441,1.0001391442573624,1.000125461622444,0.998958005127382,0.9992572228806144,0.9989803987707567
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.0003397067297402,1.0007324133119024,1.0010115224211027,1.0007148138821824,1.0011206165867983,1.0011359433828326
2023-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,1.000420689907842,1.000762132880193,1.000644129546934,1.0010835083051766,1.001159433174909
2023-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,1.000369503244694,1.0003270848515935,1.0007892906014708,1.0008913480660098
2023-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.0001838647957624,1.0006831578037971,1.0008615510917975
2023-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0005874146135103,1.0010152851588683
2023-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0004355547957515
2023-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
