,2023-02-24,2023-02-28,2023-03-04,2023-03-08,2023-03-12,2023-03-16,2023-03-20,2023-03-24,2023-03-28,2023-04-01,2023-04-05,2023-04-09,2023-04-13,2023-04-17,2023-04-21,2023-04-25,2023-04-29,2023-05-03,2023-05-07,2023-05-11,2023-05-15,2023-05-19,2023-05-23,2023-05-27,2023-05-31,2023-06-04
2023-02-24,1.0,1.003354651799736,1.0026321121195614,1.0012364068955608,1.0024378295895982,1.0072533448556187,1.0026352711320945,1.001693699721101,1.0011849400387047,1.0016353320424891,1.0015135712251413,1.0006089902397866,0.9995822633650909,0.997905332716782,0.9978696695380181,0.9976949653854704,0.996786224980928,0.9960347610477219,0.9951558202365357,0.9938669448352042,0.9932734710553602,0.9925752276889143,0.9915372344610331,0.989084056286249,0.9882519787591224,0.9869855934402417
2023-02-28,0,1.0,1.002194008059742,1.0014685630628914,1.0022686855397291,1.0041539296086845,1.0013081213221107,1.0000346022184907,0.999513955669585,0.9987758427959149,0.9975760677617505,0.9968083660374784,0.9958570300487348,0.9942467347794771,0.9942575317451963,0.9943293861182383,0.9932028749787153,0.9925614515547788,0.9913978784277598,0.9912787334818598,0.9910577723100426,0.9905371516977476,0.9898699787225689,0.9885779285828098,0.9877791979428462,0.9868970016498847
2023-03-04,0,0,0.9999999999999999,1.0002331870698162,1.0004520164517618,0.9981499204947181,0.9978630011951801,0.9961200055210571,0.9955754903952048,0.993145431397149,0.9904067888391874,0.9898380843822632,0.9889994140162198,0.9875031645177392,0.9875690277430115,0.9879853265190145,0.9865530111256114,0.9860690540222479,0.9845030299414576,0.9860615352744967,0.9863696046838278,0.9861038550859289,0.9859702328914852,0.9863453577736642,0.9856021310808566,0.985272095762043
2023-03-08,0,0,0,1.0,1.0000807945978905,0.9970189281154656,0.9972679016205118,0.9954282947178988,0.9948376669604909,0.9921196814028229,0.9891042212274871,0.9885687820810075,0.9877553260980703,0.9863452552357881,0.986363808519144,0.9868027633480656,0.9853266410092707,0.9848580230645042,0.983226647510356,0.9850932078358243,0.9854830403042197,0.985264227219357,0.9852354973890133,0.9859319778846852,0.9852193079054029,0.9849951877009139
2023-03-12,0,0,0,0,1.0000000000000002,0.9975976336488609,0.9974937383838941,0.9957192385111887,0.9951022356462631,0.9926649539890712,0.9898946598642462,0.9893253998384489,0.9884973709800013,0.9871164393236541,0.9870848589115094,0.9874406070998758,0.9860212692710828,0.985518040552597,0.9839558994296408,0.9855592138001467,0.9858555357407752,0.9855971525542142,0.9854900578535686,0.9859370019589393,0.985230064589827,0.9849230940432117
2023-03-16,0,0,0,0,0,1.0000000000000002,0.9971375940136861,0.9958674309875162,0.9952265259741444,0.9946948002319523,0.9936450958087867,0.992849443720917,0.9919016703841312,0.9904759036154918,0.9903120538278222,0.990234980559086,0.9891725903965881,0.9884773842564204,0.9873755008014141,0.9871091722188117,0.986801968027128,0.9862630311167488,0.9855736476748916,0.9841915823868045,0.9834471210401974,0.9825357857697957
2023-03-20,0,0,0,0,0,0,1.0000000000000002,0.9983658473153051,0.9976039532854247,0.9959180080047336,0.9937783271757528,0.993114060880263,0.9922540380893687,0.991062299876658,0.9907975175110778,0.9908675247289893,0.9896119537785562,0.9889935865277879,0.9876199568015189,0.9885521425223092,0.9885831581785495,0.9882236252817167,0.9879286028192873,0.9877668519371928,0.987108655258363,0.9865977810964142
2023-03-24,0,0,0,0,0,0,0,1.0,0.9991596723992195,0.9977016340462347,0.9957413192886575,0.9950462740715004,0.9941799370028637,0.993097658470211,0.9927159174789167,0.9926698987793889,0.9914695570433567,0.99080588245272,0.9894909804141263,0.9902354043456799,0.9901789646861512,0.9897909917048607,0.9894491809125895,0.9891304901619619,0.9885026801191431,0.9879383116930803
2023-03-28,0,0,0,0,0,0,0,0,1.0,0.9986269383067228,0.9967289804503835,0.9960219004348523,0.99515463417687,0.9941328100482648,0.9936902295419157,0.9935900328926368,0.9924124396861439,0.9917281237343614,0.9904357595499873,0.991116418759794,0.9910247702110107,0.990627066883074,0.9902717205344669,0.9899050811621384,0.9892945670648734,0.988713460869191
2023-04-01,0,0,0,0,0,0,0,0,0,0.9999999999999999,0.9988178507322604,0.9980126908098946,0.9970925092602501,0.9960525871725053,0.9955501921738928,0.9952667544129294,0.994236279558567,0.9934685539433065,0.9923663594400529,0.9922637191759676,0.9919209391925696,0.991406240357723,0.9908078416522195,0.9896789005179903,0.9890507298894343,0.9882175011089933
