,2023-02-24,2023-02-28,2023-03-04,2023-03-08,2023-03-12,2023-03-16,2023-03-20,2023-03-24,2023-03-28,2023-04-01,2023-04-05,2023-04-09,2023-04-13,2023-04-17,2023-04-21,2023-04-25,2023-04-29,2023-05-03,2023-05-07,2023-05-11,2023-05-15,2023-05-19,2023-05-23,2023-05-27,2023-05-31,2023-06-04
2023-04-05,0,0,0,0,0,0,0,0,0,0,1.0,0.9990594177317638,0.9980416196060986,0.9969249957601521,0.9963504927942614,0.9958756220949473,0.9949483671450835,0.9940639295323382,0.9931016363438782,0.9922140391605045,0.99160487053416,0.9909512209473753,0.9900829020916283,0.9881399787340691,0.9874698232799999,0.986355620906213
2023-04-09,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9989926826446518,0.9979622305976162,0.9973187825985012,0.9968086507472518,0.9958837383640884,0.9949892731571082,0.9940206795859956,0.9932039231717231,0.9925991885057557,0.9919570279760006,0.9911201670845017,0.9892666604076829,0.9886231310959027,0.9875378207929187
2023-04-13,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9990490030411285,0.9983383081143304,0.997786771584965,0.996870588385038,0.9959628008896197,0.9949968020205702,0.9942105607606813,0.9935984296613115,0.9929615667811548,0.9921429958941104,0.9903386895831422,0.9897192085585688,0.9886495540573359
2023-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9992242228678326,0.9986477249613805,0.9977261105637933,0.9968133394942594,0.9958309263940138,0.9951584029164177,0.9945639131014243,0.9939446456743136,0.9931703527393728,0.9914953286110025,0.9909036062785905,0.9898758213543088
2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9993694272169462,0.998475981474386,0.9975413852900186,0.9965903599152759,0.9958107034507037,0.9951720853076129,0.994537358044364,0.9937354720324283,0.9919704054040148,0.9913898793894917,0.9903322662623355
2023-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9991083454500626,0.9981663115124384,0.9972101290916644,0.996488373799566,0.9958533358217693,0.9952277242036667,0.994451003118335,0.9927575401460882,0.9921983957997109,0.991163843191698
2023-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.999028120700943,0.9981229517311249,0.997205657799275,0.9965007614036014,0.9958465466927401,0.9950141113239224,0.9931444048874497,0.9925912326700083,0.9914986297944164
2023-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9991003191349866,0.9982046093473879,0.997488040655485,0.9968375898154855,0.996020894031206,0.9941920441604798,0.99366420410522,0.99258438827382
2023-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9988445644379261,0.9980417786000503,0.9973532892546756,0.9964596870071066,0.9943905238573021,0.993862057269194,0.9927033786228157
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9994181526502796,0.9988618731114549,0.9982672609613986,0.9971004045132271,0.9966730138402135,0.9958084357795456
2023-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9994689928516256,0.9989353889093612,0.9979495012159036,0.9975532017303649,0.9967474069987219
2023-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9994921735880179,0.9985802939934728,0.9982047824765575,0.9974227897742522
2023-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9993188175985134,0.9989781504901942,0.9982713229399255
2023-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9997442694758928,0.9992890260836237
2023-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9995508773107771
2023-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
