,2023-04-24,2023-04-28,2023-05-02,2023-05-06,2023-05-10,2023-05-14,2023-05-18,2023-05-22,2023-05-26,2023-05-30,2023-06-03,2023-06-07,2023-06-11,2023-06-15,2023-06-19,2023-06-23,2023-06-27,2023-07-01,2023-07-05,2023-07-09,2023-07-13,2023-07-17,2023-07-21
2023-04-24,0.9999999999999998,1.0086431222407084,1.0164011886137818,1.0227171212800936,1.0256777942509958,1.0324900650788968,1.037201413914913,1.0391557653490138,1.0432436584033156,1.0461181232804801,1.0494862218029237,1.0533512908953822,1.0607786133297268,1.066537455544126,1.0697151076048645,1.0805633813070419,1.0840419305742974,1.0909944672876892,1.0939898143478344,1.0951022432181565,1.0965177512180675,1.0960810626920154,1.0965915622539981
2023-04-28,0,0.9999999999999998,1.0077152039549409,1.0139117701681375,1.0169028732179028,1.0236069323137091,1.0283341300015205,1.0307333559143224,1.0347479918903029,1.0378987062071896,1.0412510082744708,1.045098001005448,1.0519152287437605,1.0572953197136556,1.0604825250929797,1.0704916184969493,1.0739408309599519,1.080371183215991,1.0832997774882713,1.0844557002525073,1.0858901042117015,1.0856131875385138,1.0861636832285466
2023-05-02,0,0,1.0,1.0060911217404795,1.0091088632501783,1.015711477989434,1.020453136209401,1.0232483805833694,1.027194708366264,1.030592994733538,1.0339286127366534,1.037765516794764,1.0440400723698795,1.049084997890378,1.0522816801594368,1.0615199350974143,1.0649499407524876,1.0709235432518054,1.0737939133754681,1.0749887423929165,1.0764412021021996,1.0763059475749057,1.0768940582454098
2023-05-06,0,0,0,1.0000000000000002,1.0030377014976217,1.009550375131453,1.0143041893035578,1.0174092634715015,1.021295750126019,1.024891248712176,1.028208387032255,1.0320500829841552,1.0379011835162866,1.0426882329642329,1.0458944408246449,1.0544799630346546,1.0579095200703967,1.0635429596104695,1.0663703645112357,1.0675960491581347,1.069065256352112,1.069039624759371,1.0696613921752052
2023-05-10,0,0,0,0,1.0,1.0064689837443372,1.0112292482778926,1.0144895301145678,1.0183468660461448,1.0220410699991576,1.0253496246361167,1.0291932239448627,1.0348330312849732,1.0394912748527594,1.042702394752726,1.0509655760219565,1.0543942537495088,1.0598569682020504,1.062662971926601,1.0639041684184696,1.0653817089826474,1.0654109711760473,1.0660493449220065
2023-05-14,0,0,0,0,0,1.0,1.004771463988321,1.0083530526693725,1.012167512816337,1.016056555116403,1.0193621472650143,1.0231754110129023,1.0283750763701318,1.0327551000121369,1.035970753450365,1.0437016545368605,1.047089094608379,1.0521520639931565,1.0549068425211747,1.0561790470456027,1.0576667704870213,1.05781291549035,1.0584742146832011
2023-05-18,0,0,0,0,0,0,1.0000000000000002,1.0038221692295701,1.00759003265476,1.0116324567128512,1.014923575826597,1.018741365729084,1.02361271250059,1.027793034689707,1.0310163255240479,1.0382385235259075,1.041626500831691,1.0464265950894365,1.0491482827080778,1.050444506976573,1.051945423420277,1.0521765802565115,1.0528642398629746
2023-05-22,0,0,0,0,0,0,0,1.0000000000000002,1.003728942502456,1.0079002079234831,1.0111794174977031,1.0149999680364676,1.0195944407119235,1.0236060444789397,1.0268355080645688,1.03363246803469,1.0370197215130028,1.041596913046675,1.0442904393940409,1.0456068278707433,1.0471186187358084,1.0474214837560485,1.0481310223830067
2023-05-26,0,0,0,0,0,0,0,0,0.9999999999999998,1.0042854857934949,1.00756665096062,1.0113604430739038,1.0156908447130313,1.019533054074154,1.0227638219482635,1.02927619300645,1.0326288708607059,1.03695521327742,1.0396163516568648,1.0409510219207307,1.0424671337051534,1.0428407610352892,1.043561142691421
2023-05-30,0,0,0,0,0,0,0,0,0,1.0,1.0032596247672176,1.0070746553083332,1.0110851144575124,1.0147375747551706,1.0179785144117406,1.0239264953814131,1.0272990556752601,1.0313909710121771,1.034023086041954,1.0353817660324627,1.0369142330502135,1.037369416063843,1.0381212154264903
2023-06-03,0,0,0,0,0,0,0,0,0,0,1.0,1.0037898440190725,1.007562876094447,1.0110627067727742,1.0143046080764,1.0200011555725654,1.023341342363113,1.0272063039691093,1.0298090673849625,1.031184128466234,1.03272023668434,1.0332391100084917,1.0340002768453458
2023-06-07,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0034853644554422,1.0068261260479074,1.0100835724015482,1.0151090256451039,1.0185131199513284,1.0222190907507007,1.0248033704359827,1.026201403710082,1.0277605024799101,1.0283495892945211,1.0291526262586757
2023-06-11,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0031918591044704,1.0064526137647896,1.0111647402399224,1.0145534536255085,1.0180509289791329,1.0206085585679483,1.0220235281191454,1.0235893476961715,1.0242411780641316,1.0250586793608043
2023-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0032669179947367,1.0076197517894734,1.011017509109391,1.014355008186155,1.0168927225111264,1.0183234754765043,1.0198993877812763,1.0206055352253705,1.0214426316562877
2023-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0040247807252538,1.007420702587464,1.0105826449169517,1.0130981056440214,1.0145445443148826,1.0161287024171852,1.016890936028658,1.0177447528826162
2023-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998,1.0030567228189113,1.0056847277505883,1.008122830045475,1.0095716270087534,1.011101339603249,1.0119348949979439,1.012703702252816
2023-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998,1.0025745689845866,1.0050087145763427,1.0064751819711601,1.008029970943368,1.0089087497638738,1.0097211328162365
