,2023-04-24,2023-04-28,2023-05-02,2023-05-06,2023-05-10,2023-05-14,2023-05-18,2023-05-22,2023-05-26,2023-05-30,2023-06-03,2023-06-07,2023-06-11,2023-06-15,2023-06-19,2023-06-23,2023-06-27,2023-07-01,2023-07-05,2023-07-09,2023-07-13,2023-07-17,2023-07-21
2023-04-24,1.0,1.0089900035618553,1.017078155974308,1.0239057633090507,1.027579407856493,1.035388204586292,1.0407177980782718,1.0430169647303862,1.047590131451408,1.051166179499191,1.0549139938876348,1.0598219670657116,1.06763744365093,1.0740097144194551,1.0773843133532846,1.087542177243934,1.0919659198902532,1.0999823213774413,1.1035590447008592,1.1050574884098037,1.1071653095641905,1.107170842613554,1.1081905553284046
2023-04-28,,1.0,1.008033906569677,1.0147375460071404,1.018432427223637,1.0260936996916896,1.0314341278113162,1.0341830331232325,1.0386602815736934,1.0425197886735262,1.0462339614901228,1.0511441620979045,1.0583328167339365,1.064320938154537,1.0677075654904502,1.07688718379691,1.081306550533708,1.088817777244383,1.0923256340515408,1.0938654221535202,1.0959916960415443,1.0961538752586975,1.0972199446537945
2023-05-02,,,1.0,1.0065934498729978,1.0103072552569865,1.0178373968303356,1.0231875139010305,1.0263364393010987,1.030728423247695,1.0348400740315171,1.0385243630630843,1.0434365932194702,1.0500678298591934,1.055714351942194,1.0591117106631942,1.0674213780703685,1.0718368965660614,1.0788989002105835,1.0823455424917503,1.0839221170793796,1.0860648236390376,1.0863663239485333,1.0874736330272998
2023-05-06,,,,1.0,1.0037276217675635,1.0111537569477709,1.0165100905711717,1.0199697988027185,1.0242942806153763,1.0286012977041314,1.032261395169409,1.0371739850120725,1.043369414402619,1.0487484697427973,1.0521533423572018,1.0597833612723229,1.0641947848638496,1.0709051444901865,1.0743032515527267,1.0759080863054824,1.0780630592276799,1.07847299828628,1.0796121526637725
2023-05-10,,,,,1.0,1.007370908221885,1.012728002324576,1.0163415003224545,1.020630355692017,1.0250331152123646,1.0286795204916668,1.0335901383662651,1.0395650715545466,1.0448081117715489,1.0482152479140623,1.0555022893668953,1.059909734442612,1.066441430572294,1.0698137951341609,1.0714320492054592,1.0735922080259448,1.0740561567943665,1.0752107260293853
2023-05-14,,,,,,1.0,1.0053615863921224,1.009298877937299,1.0135154999988065,1.018121004404025,1.0217407304582238,1.0266498806477784,1.0321666153573608,1.0371278548947374,1.040541572878165,1.0471148090053333,1.0515163148156548,1.0576776575301658,1.0609979767023543,1.0626451897438736,1.0648173708391244,1.0653945973102497,1.0665820505110155
2023-05-18,,,,,,,1.0,1.0041769482126923,1.0083405285786216,1.0130962724116142,1.0166965784322313,1.021605050380859,1.0267835666260472,1.0315369253439166,1.034955791001301,1.0410019654968343,1.045399445872615,1.0512875538013815,1.0545696788537948,1.0562384332176498,1.058419680431298,1.0590806834230486,1.0602925410104058
2023-05-22,,,,,,,,1.0,1.004119474305307,1.0090024045640325,1.0125868452505624,1.0174954153843745,1.0223897763800134,1.0269686975915935,1.030392365103778,1.035995451197596,1.0403901409242906,1.0460489223069376,1.049299326323252,1.0509864512632578,1.0531756318178611,1.0539072849911386,1.05513986223263
2023-05-26,,,,,,,,,1.0,1.0050056009431312,1.0085745659493388,1.0134830276875926,1.0181026679515306,1.0225128781377009,1.0259410428839288,1.0311158359960688,1.0355076477467227,1.04094464592241,1.044164270137156,1.0458690727523343,1.0480658269389822,1.04886570388341,1.0501182470302275
2023-05-30,,,,,,,,,,1.0,1.00354966654105,1.0084567315760593,1.0127489629696418,1.0169576989792226,1.0203903183506546,1.025055200730764,1.0294424605211667,1.0346146990280696,1.0377969422345936,1.0395222957024914,1.0417274756717125,1.0426081578954758,1.043884085871196
2023-06-03,,,,,,,,,,,1.0,1.0049072530092094,1.0089526913393632,1.0130099587066288,1.0164468218968388,1.020726832973155,1.02511175995361,1.0300848606819546,1.033239610251795,1.0349809607429492,1.0371930795818987,1.03813516329406,1.0394291198415393
2023-06-07,,,,,,,,,,,,1.0,1.0037555813563535,1.0076337217423552,1.011072834381045,1.014902398818229,1.0192811956630927,1.024019077437153,1.0271394268129643,1.0288980029942882,1.0311164574038976,1.0321291369730459,1.0334430282301008
2023-06-11,,,,,,,,,,,,,1.0,1.0037277215888678,1.0071711048992649,1.0106183700680456,1.0149949187719274,1.0195350372908258,1.0226281219153468,1.0244026186296349,1.0266280018170761,1.027701698288741,1.0290335213186765
2023-06-15,,,,,,,,,,,,,,1.0,1.003446105706642,1.0065567726724431,1.010930043633379,1.0152952183843305,1.0183634489647602,1.0201513913696183,1.0223821931731654,1.0235091284368565,1.0248562944982114
2023-06-19,,,,,,,,,,,,,,,1.0,1.0027666713948642,1.0071382094271566,1.0113256189126263,1.0143695059968516,1.0161719014797006,1.018409090131918,1.0195910369242918,1.0209544375331785
2023-06-23,,,,,,,,,,,,,,,,1.0,1.0043756468904825,1.008374453029287,1.0113959051456936,1.013216577697608,1.0154638215726044,1.016707536650156,1.0180905591625713
2023-06-27,,,,,,,,,,,,,,,,,1.0,1.0038412992799222,1.006838447567824,1.008669554175326,1.0109198141618323,1.0122095288958266,1.0136050033890278
2023-07-01,,,,,,,,,,,,,,,,,,1.0,1.002977068505385,1.0048161227108643,1.0070683085862082,1.0083945252896322,1.0097996549050445
2023-07-05,,,,,,,,,,,,,,,,,,,1.0,1.001847530698563,1.0041028577725084,1.0054637207230255,1.0068786490842268
2023-07-09,,,,,,,,,,,,,,,,,,,,1.0,1.0022572200463713,1.0036394013778962,1.0050603398049673
