,2023-04-24,2023-04-28,2023-05-02,2023-05-06,2023-05-10,2023-05-14,2023-05-18,2023-05-22,2023-05-26,2023-05-30,2023-06-03,2023-06-07,2023-06-11,2023-06-15,2023-06-19,2023-06-23,2023-06-27,2023-07-01,2023-07-05,2023-07-09,2023-07-13,2023-07-17,2023-07-21
2023-06-03,,,,,,,,,,,1.0,1.0022497683693268,1.0048618855442815,1.006980683921457,1.0089501722895813,1.0117386161857278,1.0137482410199519,1.015796751415204,1.0180128817704428,1.0205965464587354,1.0220975239066403,1.0249505100002798,1.026298427091307
2023-06-07,,,,,,,,,,,,1.0,1.0022502310698427,1.0043770855886216,1.0062439303540207,1.0087984317189613,1.0108026370578969,1.0129027523219785,1.0149910273722456,1.0173114921747224,1.018755633263813,1.0216256086941158,1.0230960747011917
2023-06-11,,,,,,,,,,,,,1.0,1.0021306164653627,1.0039214618638281,1.006304788934384,1.0083049306228173,1.0104436466604516,1.012437216676757,1.0145649430844241,1.0159691753958244,1.0188509494900462,1.0204080495959347
2023-06-15,,,,,,,,,,,,,,1.0,1.0017290465070312,1.0039754114611452,1.0059722958876056,1.0081430183152527,1.010059521476012,1.0120328176027464,1.0134070941476068,1.0162977519056962,1.0179208337302608
2023-06-19,,,,,,,,,,,,,,,1.0,1.0021522110813148,1.0041472410548558,1.0063420114204842,1.0082039614182952,1.0100706863993936,1.0114271595193123,1.0143238115392672,1.0159883894208075
2023-06-23,,,,,,,,,,,,,,,,1.0,1.0019934188936603,1.0042143375413828,1.006019630327987,1.0077785778657211,1.0091199371395307,1.0120222869326907,1.0137244828377723
2023-06-27,,,,,,,,,,,,,,,,,1.0,1.0022567468456691,1.0039943413166947,1.0056272845558913,1.0069563899738374,1.0098675668892918,1.01160912483953
2023-07-01,,,,,,,,,,,,,,,,,,1.0,1.001680050188103,1.0032111935325885,1.0045356893123116,1.0074530532255637,1.009218116818954
2023-07-05,,,,,,,,,,,,,,,,,,,1.0,1.00144773761852,1.0027549151430872,1.00567586852232,1.0074766026844288
2023-07-09,,,,,,,,,,,,,,,,,,,,1.0,1.0012980783875116,1.0042222985420144,1.006045485168267
2023-07-13,,,,,,,,,,,,,,,,,,,,,1.0,1.0029302046297746,1.0047549214106357
2023-07-17,,,,,,,,,,,,,,,,,,,,,,1.0,1.0018755381486357
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,1.0
